63.989442   213        271        2.058      1.1255   2      
64.067179   321        138        12.862     1.1270   4      
64.083570   213        271        4.228      1.1255   3      
64.116675   910        632        70.067     1.1269   2      
64.129833   345        159        9.489      1.1271   3      
64.139055   910        2176       5.315      1.1269   2      
64.165634   948        29181      26.498     1.1272   3      
64.233219   317        1101       6.375      1.1273   3      
64.259580   370        99         18.641     1.1275   4      
64.263850   910        114        16.403     1.1269   5      
64.263947   312        33769      30.299     1.1274   4      
64.265774   390        176        4.284      1.1276   4      
64.274183   361        354        10.026     1.1277   3      
64.282203   471        618        17.926     1.1278   2      
64.294432   378        6416       7.388      1.1280   3      
64.301386   412        2220       16.042     1.1279   2      
64.407083   604        12262      12.827     1.1281   3      
64.494325   235        1850       13.074     1.1284   4      
64.495831   316        191        100.566    1.1282   3      
64.506844   303        2424       41.497     1.1283   2      
64.664597   202        31847      31.114     1.1285   3      
64.664769   172        2855       25.604     1.1286   3      
64.686055   377        1434       9.276      1.1287   2      
64.700753   279        8445       12.979     1.1288   2      
64.774797   366        147        4.033      1.1290   3      
64.829954   425        37371      40.676     1.1291   4      
64.855541   352        33456      154.032    1.1289   3      
64.855805   447        4042       31.921     1.1292   3      
65.032313   443        565        70.869     1.1293   2      
65.270698   312        23694      26.779     1.1294   3      
65.304794   474        1293       52.796     1.1295   2      
65.401577   705        485        9.173      1.1297   3      
65.470877   283        2135       17.884     1.1299   5      
65.488060   110        635        100.820    1.1296   4      
65.549695   429        559        101.014    1.1298   3      
65.562050   705        162        100.822    1.1297   2      
65.590997   705        620        3.899      1.1297   2      
65.644693   535        1203       3.900      1.1300   3      
65.645992   705        678        15.787     1.1297   2      
65.668530   297        545        2.621      1.1301   3      
65.676742   510        2151       3.787      1.1302   3      
65.740799   279        1183       7.842      1.1303   3      
65.752215   705        950        34.005     1.1297   3      
65.767399   349        2486       4.159      1.1305   3      
65.800190   199        433        50.348     1.1304   3      
65.805904   453        6366       15.276     1.1306   2      
65.924053   259        17399      115.342    1.1307   2      
66.003285   291        1191       19.069     1.1308   2      
66.106318   220        158        11.132     1.1309   2      
66.204219   400        1388       7.988      1.1310   3      
66.206962   379        225        2.885      1.1311   2      
66.262315   198        2833       6.320      1.1312   2      
66.280031   329        4503       5.893      1.1313   2      
66.309060   166        499        2.093      1.1314   2      
66.346544   347        295        3.602      1.1315   3      
66.380579   351        27393      27.272     1.1316   4      
66.380890   429        2493       20.062     1.1317   4      
66.415854   166        346        100.474    1.1314   2      
66.433630   166        897        2.170      1.1314   4      
66.438603   150        674        8.960      1.1318   3      
66.440517   407        428        7.568      1.1319   2      
66.473007   316        9300       11.268     1.1320   4      
66.474534   210        118        3.938      1.1322   3      
66.487694   437        6829       8.305      1.1323   3      
66.562948   388        382        100.776    1.1321   2      
66.606673   827        128        4.822      1.1324   2      
66.669842   428        270        2.048      1.1326   3      
66.708175   357        240        8.053      1.1328   4      
66.743419   354        32967      45.011     1.1327   3      
66.757334   290        10111      10.591     1.1330   6      
66.759001   375        243        15.178     1.1329   5      
66.759145   374        676        4.708      1.1332   5      
66.767871   393        140        8.664      1.1333   4      
66.773811   322        473        26.096     1.1331   4      
66.836372   139        80025      176.257    1.1325   6      
66.845938   1483       318        31.457     1.1335   5      
66.849354   910        22093      66.776     1.1334   4      
66.951601   593        2669       116.220    1.1336   3      
67.079958   373        18686      116.559    1.1337   4      
67.125285   483        1588       60.313     1.1338   4      
67.148517   322        1548       2.126      1.1331   3      
67.159234   244        10027      44.132     1.1339   3      
67.247966   322        3292       6.142      1.1331   2      
67.329890   355        131        3.119      1.1340   3      
67.339993   598        8859       12.026     1.1341   3      
67.388618   178        451        54.431     1.1342   3      
67.388712   598        10798      18.878     1.1341   3      
67.460581   349        3239       11.475     1.1344   4      
67.481618   451        137        13.594     1.1347   7      
67.482969   368        25689      36.366     1.1343   7      
67.493422   265        12066      31.167     1.1345   5      
67.519270   274        33166      48.512     1.1348   4      
67.536311   401        14523      71.230     1.1346   4      
67.618028   384        35946      31.933     1.1350   4      
67.626594   202        3660       91.840     1.1349   3      
67.645922   76         202        3.077      1.1351   4      
67.665903   351        5023       11.159     1.1352   4      
67.687521   202        633        21.628     1.1349   3      
67.722633   319        1427       6.865      1.1354   4      
67.741618   326        873        26.532     1.1353   4      
67.786225   598        806        9.882      1.1341   5      
67.790925   274        151        7.998      1.1357   5      
67.800839   111        2866       61.652     1.1355   5      
67.801787   598        3129       7.541      1.1341   4      
67.835995   385        37257      36.161     1.1358   4      
67.852783   913        13154      16.596     1.1359   4      
67.853727   350        4276       91.135     1.1356   3      
67.934973   336        928        4.516      1.1360   4      
67.972403   440        10190      17.450     1.1362   6      
67.977166   211        352        3.449      1.1365   8      
67.989802   313        408        58.414     1.1361   7      
67.990119   272        7324       16.389     1.1366   7      
67.996387   176        491        21.384     1.1367   5      
68.011771   398        10286      39.469     1.1364   4      
68.013024   598        8910       116.122    1.1341   4      
68.036011   398        202        1.192      1.1364   5      
68.043435   434        205        1.067      1.1369   5      
68.063755   551        7221       106.890    1.1363   4      
68.076813   381        3416       8.410      1.1370   4      
68.082619   284        5108       5.467      1.1371   6      
68.083735   409        344        3.534      1.1372   6      
68.084987   456        529        1.572      1.1374   5      
68.105824   333        18414      24.907     1.1373   6      
68.132730   704        2289       42.344     1.1375   5      
68.133077   284        29338      39.905     1.1376   5      
68.133116   334        1080       103.151    1.1368   5      
68.147115   313        6131       6.995      1.1377   4      
68.163045   598        774        21.219     1.1341   3      
68.229414   340        554        1.859      1.1378   3      
68.233082   704        2628       5.899      1.1375   2      
68.286707   704        3056       4.765      1.1375   2      
68.345013   704        24027      23.272     1.1375   2      
68.492902   704        140850     131.683    1.1375   3      
68.501528   704        2401       4.550      1.1375   3      
68.563827   288        916        7.707      1.1380   3      
68.594608   488        1822       108.478    1.1379   3      
68.596733   270        211        11.407     1.1381   2      
68.659365   407        5222       11.375     1.1384   4      
68.675944   366        13088      56.450     1.1382   3      
68.686954   360        1169       53.440     1.1383   2      
68.965601   1080       1056       14.452     1.1385   3      
69.007959   360        745        48.018     1.1386   3      
69.008911   315        31086      28.720     1.1387   2      
69.068296   293        365        2.127      1.1389   3      
69.105036   452        7151       8.503      1.1390   4      
69.153021   73         53344      53.102     1.1391   4      
69.161838   366        5862       23.175     1.1392   3      
69.165445   404        3328       103.370    1.1388   2      
69.185807   202        108        8.926      1.1393   2      
69.271160   448        1720       3.605      1.1213   1      
69.298143   1116       398        5.523      1.1394   1      
69.319452   384        5044       15.567     1.1395   1      
69.392206   622        14516      45.286     1.1396   1      
69.429634   489        504        6.995      1.1397   1      
69.448851   394        14977      14.966     1.1398   1      
69.458538   279        3539       6.325      1.1399   3      
69.460419   371        333        1.909      1.1401   3      
69.471182   424        10426      18.909     1.1400   2      
69.510856   428        140        1.058      1.1402   2      
69.736378   344        368        100.730    1.1403   5      
69.738387   430        1665       2.989      1.1405   4      
69.785391   363        94         100.526    1.1404   4      
69.793623   657        289        21.548     1.1406   3      
69.801473   428        140        45.559     1.1402   2      
69.827007   342        512        2.124      1.1407   3      
69.900682   391        988        29.742     1.1410   8      
69.909131   455        113        20.877     1.1412   8      
69.919764   355        379        35.508     1.1411   6      
69.920645   398        59406      54.170     1.1409   6      
69.922188   428        140        1.756      1.1402   6      
69.936627   250        1515       4.633      1.1416   9      
69.940746   427        751        15.129     1.1414   8      
69.953009   243        896        2.276      1.1417   8      
69.963687   486        1119       101.540    1.1408   7      
69.971449   355        951        23.709     1.1411   6      
70.012299   548        1284       120.262    1.1413   5      
70.012443   428        140        10.620     1.1402   5      
70.031469   398        7748       21.938     1.1409   3      
70.061625   441        36048      132.778    1.1415   3      
70.111507   312        333        28.703     1.1419   3      
70.182434   279        371        10.971     1.1399   4      
70.254802   419        11699      137.413    1.1420   4      
70.273230   287        531        118.769    1.1421   4      
70.275944   445        231985     222.586    1.1418   3      
70.283262   419        1235       7.394      1.1420   2      
70.301806   343        2139       87.352     1.1422   1      
70.332501   441        147        15.037     1.1423   1      
70.374717   287        1153       32.838     1.1424   1      
70.417579   287        895        1.458      1.1424   1      
70.554509   287        4012       103.759    1.1424   1      
70.608643   287        605        11.252     1.1424   1      
70.648450   287        798        6.321      1.1424   1      
70.723974   287        225        8.088      1.1424   1      
70.784687   517        38482      47.396     1.1425   2      
70.876233   287        345        36.981     1.1424   1      
70.991505   331        2845       7.197      1.1427   2      
71.009490   191        13802      14.086     1.1428   2      
71.098050   357        71055      167.139    1.1426   4      
71.098112   465        6470       47.046     1.1429   4      
71.125762   323        9955       36.497     1.1430   2      
71.203401   384        6048       111.037    1.1431   1      
71.229577   278        681        11.169     1.1433   2      
71.241549   446        555        23.722     1.1432   1      
71.300324   372        9640       11.069     1.1434   1      
71.360800   387        271        1.819      1.1435   1      
71.379046   267        4478       7.290      1.1437   2      
71.392620   305        1658       5.537      1.1438   2      
71.463275   584        127        11.574     1.1439   3      
71.463642   941        128        4.716      1.1440   2      
71.473129   386        3136       103.170    1.1436   1      
71.528764   278        66         12.925     1.1441   1      
71.546405   613        11292      14.819     1.1442   1      
71.774273   323        337        2.606      1.1443   1      
71.881105   425        360        12.956     1.1444   1      
71.972287   430        41205      90.106     1.1445   1      
72.080500   403        129        1.741      1.1446   1      
72.095584   441        2750       5.850      1.1447   1      
72.121733   607        11990      12.297     1.1448   1      
72.270845   948        562        101.496    1.1449   1      
72.286839   429        2231       4.739      1.1450   1      
72.473665   712        1038       2.305      1.1452   2      
72.508044   213        1537       2.677      1.1453   2      
72.552359   253        639        31.496     1.1454   2      
72.552815   339        18219      116.638    1.1451   2      
72.778875   396        40607      111.421    1.1455   2      
72.874908   336        256        109.802    1.1456   1      
72.996868   469        16216      55.269     1.1457   1      
73.223405   908        935        15.274     1.1458   1      
73.372148   223        74         7.927      1.1459   1      
73.420823   441        94         3.420      1.1460   1      
73.438387   388        122        6.594      1.1462   2      
73.508857   388        122        6.077      1.1462   2      
73.528079   500        108        97.532     1.1461   2      
73.681893   388        122        1.459      1.1462   1      
73.708158   428        118        2.324      1.1464   3      
73.721241   410        235        2.751      1.1465   3      
73.762685   380        21694      69.680     1.1463   3      
73.784904   370        914        16.101     1.1467   3      
73.828300   461        1278       102.586    1.1466   3      
73.828738   372        34276      33.436     1.1468   3      
73.844704   557        2121       4.469      1.1469   2      
73.853234   388        122        6.317      1.1462   2      
73.874919   557        507        4.232      1.1469   1      
73.906820   534        405        2.938      1.1470   2      
73.937223   557        1718       14.379     1.1469   1      
73.968897   319        133        1.436      1.1471   2      
73.995289   887        9275       23.717     1.1472   3      
74.001365   448        1708       9.053      1.1473   2      
74.081009   557        310        100.822    1.1469   1      
74.165407   337        1011       4.283      1.1474   1      
74.286541   397        2837       102.939    1.1475   1      
74.324170   131        603        12.393     1.1479   4      
74.333957   408        18         34.175     1.1477   4      
74.334249   321        25517      24.912     1.1478   4      
74.340016   591        113        7.482      1.1480   2      
74.349787   433        3188       50.967     1.1476   1      
74.399689   433        3534       5.853      1.1476   1      
74.481034   433        5401       46.332     1.1476   2      
74.487713   380        586        10.297     1.1481   2      
74.489320   361        749        4.150      1.1482   1      
74.506761   413        302        12.052     1.1483   1      
74.574794   537        95         1.641      1.1485   2      
74.578262   640        3935       7.960      1.1484   1      
74.622596   371        1963       4.303      1.1489   4      
74.623034   401        150        8.199      1.1488   3      
74.675458   1713       275        27.352     1.1490   3      
74.699364   546        1321       105.500    1.1487   2      
74.714226   437        22538      121.101    1.1486   1      
74.780529   435        437        10.425     1.1491   2      
74.828378   353        3938       15.276     1.1492   2      
74.839555   430        898        2.588      1.1493   2      
74.916757   443        337        2.845      1.1494   2      
74.944191   437        405        47.134     1.1486   1      
75.059943   437        1241       73.824     1.1486   3      
75.069573   529        275        11.091     1.1496   2      
75.123983   428        941        16.555     1.1497   2      
75.161517   764        7429       107.226    1.1495   1      
75.309841   866        1890       9.087      1.1499   2      
75.316872   499        1851       4.546      1.1500   2      
75.317914   285        576        19.709     1.1498   1      
75.357280   274        279        36.611     1.1502   2      
75.376997   457        107        2.897      1.1503   2      
75.420374   114        153        100.374    1.1501   2      
75.421188   487        655        1.828      1.1504   1      
75.430865   212        143        3.475      1.1505   1      
75.439954   470        63         1.422      1.1506   1      
75.610179   379        206        3.006      1.1507   1      
75.634123   456        70         4.172      1.1508   1      
75.843927   344        71398      67.705     1.1509   1      
75.906898   344        99         3.707      1.1509   2      
75.927942   466        233        23.923     1.1510   2      
75.965152   344        166        10.588     1.1509   1      
75.996267   401        12913      12.157     1.1511   3      
75.997114   472        156        8.843      1.1512   2      
76.030222   344        539        6.428      1.1509   2      
76.045123   454        349        6.133      1.1513   2      
76.084060   802        5627       11.642     1.1514   3      
76.110052   454        2202       10.017     1.1513   3      
76.135256   636        151        1.237      1.1517   5      
76.158352   423        217        70.225     1.1515   4      
76.161760   472        156        77.783     1.1512   3      
76.222912   472        156        1.188      1.1512   3      
76.228245   747        640        101.398    1.1516   3      
76.268611   399        107        2.247      1.1520   5      
76.277658   495        4038       14.656     1.1519   5      
76.305273   478        776        2.241      1.1522   5      
76.324598   454        1360       2.214      1.1513   4      
76.349836   457        134        109.959    1.1518   6      
76.351214   401        1067       75.015     1.1521   6      
76.351448   382        24332      26.492     1.1523   5      
76.358700   472        156        103.059    1.1512   4      
76.364036   747        11509      32.342     1.1524   4      
76.436973   472        156        13.312     1.1512   3      
76.447031   454        1270       4.482      1.1513   2      
76.463933   382        132        8.433      1.1523   1      
76.656500   342        892        10.252     1.1526   2      
76.685171   311        622        45.378     1.1525   1      
76.734662   425        742        1.903      1.1528   2      
76.746591   348        1465       6.901      1.1529   3      
76.787953   314        32801      59.524     1.1527   7      
76.789983   334        14089      43.624     1.1530   7      
76.791727   372        4996       35.494     1.1531   5      
76.794208   519        413        19.066     1.1534   5      
76.816078   881        16837      42.948     1.1532   4      
76.863251   881        1764       4.885      1.1532   4      
76.882827   372        17096      22.692     1.1531   4      
76.895537   2147       131        114.603    1.1535   4      
76.896462   198        9612       121.685    1.1533   3      
76.936487   881        1897       47.127     1.1532   2      
76.962359   274        633        4.962      1.1537   4      
76.980275   881        7523       9.651      1.1532   3      
77.010309   372        2664       58.048     1.1531   3      
77.013382   881        1829       2.666      1.1532   3      
77.047562   330        329        100.687    1.1536   2      
77.059987   372        6767       19.124     1.1531   1      
77.086450   372        2157       4.754      1.1531   3      
77.106523   443        347        1.422      1.1540   3      
77.118337   476        2272       54.206     1.1538   3      
77.141003   571        17392      34.051     1.1541   2      
77.165017   427        357        83.618     1.1539   3      
77.188307   694        1950       35.453     1.1542   3      
77.232691   694        681        1.758      1.1542   3      
77.304653   439        231        61.667     1.1543   5      
77.309323   287        134        10.418     1.1544   5      
77.320367   571        16438      31.447     1.1541   7      
77.320567   510        745        14.065     1.1545   7      
77.325264   395        477        15.077     1.1547   6      
77.373574   438        948        37.219     1.1549   7      
77.376868   694        1118       89.531     1.1542   7      
77.418587   328        148        66.627     1.1550   6      
77.424675   525        82         114.607    1.1546   6      
77.437102   424        126894     121.322    1.1548   4      
77.525913   211        450        0.973      1.1555   8      
77.531814   304        932        23.346     1.1552   8      
77.543670   470        125        48.222     1.1551   8      
77.603732   361        8194       81.011     1.1554   10     
77.609657   321        52902      64.888     1.1557   10     
77.611809   436        306        102.978    1.1553   9      
77.612123   370        5712       49.576     1.1559   9      
77.612427   268        9989       60.876     1.1558   9      
77.628199   594        148        10.345     1.1560   7      
77.628493   285        12120      101.132    1.1556   7      
77.641265   344        276        2.185      1.1562   7      
77.649008   327        1449       13.902     1.1561   6      
77.679846   294        1860       2.369      1.1563   7      
77.692119   327        484        1.220      1.1561   6      
77.702407   694        137        27.795     1.1542   5      
77.722071   694        240        1.812      1.1542   5      
77.828858   694        2922       12.261     1.1542   5      
77.861236   321        1754       15.085     1.1557   6      
77.886167   900        23930      31.528     1.1564   6      
77.926118   321        1330       2.072      1.1557   5      
77.946509   321        152        9.127      1.1557   5      
77.993430   368        729        3.831      1.1565   6      
78.034151   510        581        3.326      1.1545   5      
78.036418   321        616        1.806      1.1557   5      
78.076313   304        1755       2.173      1.1552   5      
78.085891   369        4110       4.377      1.1566   6      
78.089030   510        961        4.590      1.1545   5      
78.155818   655        199        34.215     1.1570   8      
78.156731   321        11782      64.407     1.1557   8      
78.178701   431        5014       95.663     1.1567   10     
78.192674   436        107        23.904     1.1571   10     
78.228075   431        1387       30.023     1.1567   10     
78.231490   516        157        114.413    1.1569   10     
78.236642   509        4352       67.585     1.1573   10     
78.239321   510        428        19.529     1.1545   10     
78.300086   321        837        48.704     1.1557   8      
78.313856   803        2612       96.282     1.1574   8      
78.352779   694        110        85.298     1.1542   6      
78.354858   431        2398       53.718     1.1567   6      
78.406794   510        4120       60.022     1.1545   6      
78.426810   431        132        22.163     1.1567   5      
78.471260   694        1299       75.518     1.1542   5      
78.479050   431        482        32.399     1.1567   5      
78.481252   894        139232     312.197    1.1572   5      
78.570163   470        1059       42.716     1.1576   10     
78.571073   468        521        33.683     1.1581   10     
78.577625   1184       1158       46.100     1.1580   10     
78.602522   337        4185       74.607     1.1578   8      
78.628591   930        11387      100.441    1.1579   8      
78.631290   418        5813       81.152     1.1582   8      
78.632507   311        330        110.550    1.1575   8      
78.665638   435        318        77.067     1.1583   7      
78.666077   599        395996     552.706    1.1568   7      
78.666326   305        40472      138.699    1.1577   7      
78.668021   908        580        10.322     1.1585   5      
78.669729   530        649        9.471      1.1586   4      
78.688872   436        10521      10.833     1.1588   6      
78.688918   444        553        14.819     1.1587   6      
78.709666   360        6403       29.351     1.1589   4      
78.745178   143        9504       12.628     1.1590   4      
78.748929   904        951        141.423    1.1584   3      
78.770193   599        784        6.697      1.1568   2      
78.828250   988        142        1.466      1.1591   3      
78.835939   401        6974       6.776      1.1593   4      
78.844817   390        310        16.534     1.1592   4      
78.884867   429        27668      48.473     1.1594   5      
78.891604   376        154        13.403     1.1596   6      
78.898927   353        13673      22.281     1.1595   5      
78.900592   591        1341       10.157     1.1597   4      
78.904016   653        2232       13.499     1.1598   3      
79.000668   457        354        2.166      1.1599   3      
79.070882   499        2844       7.293      1.1600   3      
79.089876   450        115        3.284      1.1602   4      
79.092723   428        149        8.847      1.1601   3      
79.110517   427        878        37.015     1.1539   3      
79.111496   545        217        3.081      1.1603   2      
79.164387   599        606        34.630     1.1568   1      
79.241644   348        354        0.954      1.1605   3      
79.244860   478        480        26.829     1.1604   2      
79.257694   599        524        8.238      1.1568   1      
79.421981   357        269        100.661    1.1606   2      
79.439381   282        2533       90.563     1.1607   1      
79.514992   830        22794      23.459     1.1608   1      
79.650686   353        39         100.474    1.1609   2      
79.650864   478        129        49.850     1.1610   2      
79.666057   430        142        1.340      1.1611   3      
79.670433   478        129        2.170      1.1610   2      
79.688711   353        39         8.038      1.1609   2      
79.708602   280        511        15.230     1.1612   3      
79.708786   426        9839       14.181     1.1613   3      
79.748092   478        129        16.873     1.1610   2      
79.784862   478        129        14.662     1.1610   3      
79.786338   425        645        8.700      1.1615   3      
79.790051   374        125        2.051      1.1616   3      
79.795239   4072       150        59.160     1.1614   2      
79.883562   427        1179       3.779      1.1617   2      
79.884660   478        129        5.258      1.1610   1      
79.977413   200        1337       25.633     1.1619   3      
80.016473   454        121        6.614      1.1620   4      
80.022655   428        666        86.608     1.1618   3      
80.120365   680        3543       5.366      1.1621   4      
80.295228   525        37188      132.570    1.1622   5      
80.302121   792        2112       11.764     1.1623   4      
80.459903   313        444        100.766    1.1624   4      
80.481996   290        254        3.497      1.1625   4      
80.527236   173        1865       2.435      1.1626   4      
80.572130   465        780        11.168     1.1627   5      
80.587163   502        354        25.881     1.1628   4      
80.737865   202        142243     126.729    1.1629   6      
80.738212   603        3609       54.541     1.1630   6      
80.788534   502        1092       7.032      1.1628   4      
80.954215   658        126        5.999      1.1631   4      
81.244390   971        2572       5.811      1.1632   4      
81.295114   1093       140        11.137     1.1633   4      
81.385621   317        3509       4.659      1.1634   4      
81.528580   396        437        18.920     1.1636   5      
81.528816   604        31878      30.073     1.1635   5      
81.560386   951        359        5.584      1.1638   5      
81.592554   668        318        41.801     1.1637   5      
81.602527   708        541        29.416     1.1639   4      
81.637779   865        8708       15.738     1.1640   4      
81.648725   865        436        4.856      1.1640   4      
81.881548   480        365        12.027     1.1641   4      
82.074818   444        17504      115.574    1.1642   4      
82.173177   951        2798       3.987      1.1643   4      
82.363812   278        38851      37.882     1.1644   4      
82.408290   914        66         8.967      1.1645   5      
82.413342   363        2230       11.019     1.1646   4      
82.535985   496        488        36.866     1.1648   8      
82.538869   308        69         37.014     1.1649   7      
82.584568   984        51972      55.537     1.1650   7      
82.584605   239        6438       96.036     1.1647   7      
82.586650   587        1885       37.037     1.1651   5      
82.625575   436        8418       10.197     1.1653   6      
82.722801   704        36580      35.135     1.1655   7      
82.737207   826        16567      122.347    1.1652   9      
82.738147   826        2127       107.820    1.1654   9      
82.743462   725        5195       16.799     1.1657   9      
82.748335   471        2773       7.725      1.1660   8      
82.748618   790        290        10.639     1.1659   8      
82.769494   300        499        14.886     1.1661   7      
82.817544   350        1511       92.977     1.1656   6      
82.836044   433        3465       109.150    1.1658   5      
83.012465   349        3127       17.548     1.1662   6      
83.095105   375        14179      13.581     1.1664   6      
83.097304   432        407        100.831    1.1663   5      
83.138845   916        72         1.875      1.1665   5      
83.168992   466        7389       7.771      1.1666   5      
83.182888   1229       116        12.098     1.1667   5      
83.236043   517        140        1.930      1.1668   5      
83.415184   396        112        100.566    1.1669   5      
83.580411   418        675        2.183      1.1670   5      
83.740322   413        2798       11.858     1.1671   5      
83.772613   413        3821       4.834      1.1671   5      
83.808826   408        713        3.726      1.1672   5      
83.876841   418        139        9.005      1.1673   5      
83.923680   1510       10916      12.758     1.1674   6      
84.001309   512        11525      78.568     1.1675   5      
84.053417   964        1648       15.263     1.1676   5      
84.098365   406        1792       9.363      1.1677   5      
84.180162   1056       6340       7.050      1.1678   5      
84.213059   367        582        9.766      1.1679   6      
84.215994   282        1597       2.834      1.1681   7      
84.226848   410        11455      12.696     1.1682   7      
84.226994   664        1215       16.491     1.1680   7      
84.262580   349        1756       37.646     1.1683   5      
84.460049   283        1775       14.904     1.1684   5      
84.522988   398        26763      41.577     1.1685   5      
84.538206   543        9780       11.499     1.1686   5      
84.556990   427        147        3.093      1.1687   5      
84.570875   450        2435       4.095      1.1688   5      
84.710080   388        61         21.244     1.1689   5      
84.781519   379        146        9.013      1.1690   6      
84.796122   338        12663      12.147     1.1692   7      
84.800707   519        680        26.901     1.1691   6      
84.804888   436        120        18.424     1.1693   5      
84.856685   414        271        8.179      1.1694   6      
84.857794   479        124        5.869      1.1695   5      
84.963374   428        12967      12.590     1.1696   5      
84.977385   466        379        1.797      1.1697   5      
84.980962   1103       287        2.337      1.1699   6      
84.991233   311        10729      12.609     1.1698   5      
85.157138   425        3553       3.932      1.1700   6      
85.180100   481        138        25.264     1.1701   5      
85.194638   428        218        6.467      1.1618   5      
85.208672   318        74         14.184     1.1702   4      
85.292332   334        9910       34.249     1.1704   5      
85.308274   319        133        87.840     1.1703   5      
85.334665   334        4035       7.425      1.1704   4      
85.408495   51         2699       24.985     1.1705   4      
85.453593   297        5270       11.993     1.1708   6      
85.456255   881        6263       15.100     1.1707   5      
85.501274   951        11258      66.361     1.1706   4      
85.548879   578        1612       3.975      1.1709   4      
85.568810   251        2716       16.118     1.1710   4      
85.608196   769        23890      24.186     1.1712   5      
85.608535   329        1992       25.121     1.1711   5      
85.735801   329        368        4.645      1.1713   4      
85.787479   384        534        14.313     1.1714   4      
85.808748   381        342        6.814      1.1715   4      
85.830501   569        15008      17.839     1.1716   5      
85.847542   353        22917      33.468     1.1717   4      
85.914361   338        948        30.078     1.1718   4      
85.972672   317        1195       10.334     1.1719   4      
86.045800   399        137        11.264     1.1720   5      
86.054956   337        129        11.546     1.1721   6      
86.059691   190        3890       7.716      1.1722   6      
86.073632   434        187        4.081      1.1725   7      
86.074338   617        5011       17.920     1.1724   6      
86.083893   429        68         30.538     1.1723   5      
86.098888   988        521        27.145     1.1726   4      
86.219465   461        667        9.527      1.1727   4      
86.322302   426        70         1.220      1.1728   4      
86.433048   492        156        100.678    1.1729   4      
86.495523   306        149        5.450      1.1730   4      
86.521259   285        572        4.510      1.1731   5      
86.546783   306        149        7.806      1.1730   4      
86.553748   306        149        1.863      1.1730   4      
86.608866   290        12772      20.681     1.1732   4      
86.620676   537        275        6.754      1.1733   4      
86.662035   528        11831      17.447     1.1734   5      
86.662248   506        2906       16.273     1.1735   5      
86.697560   195        19169      18.064     1.1736   5      
86.749635   452        7501       45.309     1.1738   8      
86.763534   337        3766       49.484     1.1739   7      
86.763954   899        51405      72.782     1.1737   7      
86.781164   686        582        64.958     1.1740   5      
86.782019   396        442        44.424     1.1741   4      
86.898727   729        2689       3.898      1.1742   4      
86.976793   364        10399      32.783     1.1743   4      
87.015666   965        117        19.646     1.1745   6      
87.050310   800        414        66.813     1.1744   5      
87.101147   466        461        7.444      1.1746   5      
87.156301   566        47803      50.147     1.1747   5      
87.158220   364        950        95.015     1.1743   4      
87.391203   399        1707       3.251      1.1748   4      
87.444090   766        1629       6.823      1.1749   5      
87.459566   399        1981       39.782     1.1748   4      
87.531850   430        160        2.654      1.1750   5      
87.563894   452        2359       6.429      1.1751   7      
87.571973   423        3135       11.609     1.1753   6      
87.572111   399        6028       55.879     1.1748   6      
87.640459   594        136        80.983     1.1752   4      
87.652225   501        522        3.945      1.1754   5      
87.662630   619        167        8.119      1.1756   5      
87.700233   400        125        11.672     1.1757   5      
87.710418   342        241        1.157      1.1758   5      
87.759418   471        10206      109.406    1.1755   6      
87.768047   807        4707       15.079     1.1760   5      
87.769579   426        576        16.831     1.1759   5      
87.812807   478        129        100.550    1.1610   4      
87.816248   807        1602       4.092      1.1760   3      
87.863580   807        7098       18.134     1.1760   3      
87.918987   180        467        11.310     1.1762   5      
87.919188   4218       747        11.664     1.1761   5      
87.982725   1515       37021      40.952     1.1763   5      
87.982992   981        830        21.962     1.1764   5      
88.017674   1515       1826       6.553      1.1763   4      
88.162614   689        18515      18.000     1.1765   6      
88.173917   789        10439      18.596     1.1766   6      
88.178778   417        706        5.226      1.1767   5      
88.184353   292        237        1.224      1.1768   5      
88.217209   359        1433       3.350      1.1770   6      
88.241880   407        184        1.154      1.1771   6      
88.262813   442        604        65.855     1.1769   5      
88.303466   1515       341        101.645    1.1763   4      
88.406286   461        49044      44.628     1.1772   4      
88.467045   673        205        3.601      1.1773   5      
88.499519   863        1398       28.338     1.1775   5      
88.505070   28911      4098       40.035     1.1774   4      
88.514342   200        8719       34.255     1.1619   3      
88.609533   200        10956      11.262     1.1619   4      
88.647813   200        1266       9.648      1.1619   4      
88.686270   3709       1654       6.979      1.1777   5      
88.700621   645        10792      110.046    1.1776   4      
88.733700   200        17600      25.641     1.1619   3      
88.827801   200        1504       67.482     1.1619   3      
89.032747   869        143        101.034    1.1778   3      
89.043051   413        202        4.840      1.1780   4      
89.064875   374        31712      28.360     1.1779   4      
89.091197   537        1286       27.740     1.1781   4      
89.105196   468        2914       22.228     1.1782   3      
89.231022   333        423        14.021     1.1784   5      
89.272314   465        162        3.064      1.1786   5      
89.287975   321        1850       102.025    1.1783   4      
89.318399   1005       368        27.093     1.1787   5      
89.318624   463        2385       4.270      1.1788   5      
89.325372   464        1356       101.712    1.1785   4      
89.334852   365        139        11.344     1.1789   4      
89.347977   330        14994      17.551     1.1790   3      
89.603174   1601       11725      15.096     1.1792   4      
89.636406   988        148        5.199      1.1793   4      
89.659299   425        252        100.702    1.1791   3      
89.704414   288        11760      11.864     1.1794   3      
89.982149   353        5494       9.362      1.1795   3      
90.081184   378        78         9.818      1.1796   3      
90.233249   952        131        3.625      1.1797   3      
90.262322   579        12105      11.859     1.1798   3      
